Accum_y-0,T-1,T-2,T-3,T-4,T-5,Accum_y-1,Accum_y-2,Accum_y-3
556,490,747,888,594,479,1155,530,174
556,490,747,888,594,473,1253,530,193
455,591,747,888,594,473,1302,544,381
455,552,786,888,594,473,1264,549,630
381,626,786,888,594,473,1190,440,609
396,816,786,888,594,473,1257,434,613
432,819,786,888,594,473,1091,429,677
458,819,776,898,592,475,1033,420,682
476,800,743,892,650,475,1065,420,682
476,800,704,896,685,475,1065,425,683
568,800,663,933,684,476,1065,476,683
694,631,832,888,661,540,1065,447,683
740,608,855,694,711,683,1052,446,683
740,608,810,655,757,721,649,446,683
739,389,935,750,702,776,420,446,683
646,482,935,750,702,776,428,446,683
648,482,935,750,543,935,491,446,680
650,482,935,366,879,983,491,456,680
650,482,830,471,879,983,491,379,655
650,482,811,490,874,945,491,360,715
650,482,793,508,874,743,491,360,747
556,576,790,511,869,662,510,374,752
556,573,793,498,882,662,510,375,784
558,573,735,508,889,703,511,375,934
600,573,538,705,889,703,515,375,995
605,573,516,727,889,703,515,318,990
605,556,533,727,889,703,515,318,977
605,556,533,711,905,703,679,318,969
605,556,495,749,893,709,682,151,976
605,556,495,749,892,639,702,380,977
605,556,490,754,881,648,760,352,961
605,556,490,747,888,594,734,352,928
639,556,490,747,888,594,689,352,927
684,455,591,747,888,594,637,338,739
761,455,552,786,888,594,611,333,490
942,381,626,786,888,594,609,333,489
771,396,816,786,888,594,542,333,485
740,432,819,786,888,594,505,406,421
806,458,819,776,898,592,506,409,416
788,476,800,743,892,650,457,509,423
845,476,800,704,896,685,569,615,422
797,568,800,663,933,684,618,592,422
671,694,631,832,888,661,668,624,485
628,740,608,855,694,711,674,624,485
629,740,608,810,655,757,674,680,565
639,739,389,935,750,702,674,690,580
642,646,482,935,750,702,670,690,580
802,648,482,935,750,543,634,690,628
955,650,482,935,366,879,634,680,636
955,650,482,830,471,879,640,680,695
955,650,482,811,490,874,642,826,697
955,650,482,793,508,874,648,832,758
955,556,576,790,511,869,657,856,782
959,556,573,793,498,882,720,855,776
1143,558,573,735,508,889,729,873,885
1155,600,573,538,705,889,737,873,851
1187,605,573,516,727,889,737,893,927
1189,605,556,533,727,889,737,937,929
1349,605,556,533,711,905,573,946,929
1453,605,556,495,749,893,570,946,947
1547,605,556,495,749,892,550,716,946
1547,605,556,490,754,881,527,707,947
1558,605,556,490,747,888,553,826,924
1538,639,556,490,747,888,508,1158,906
1549,684,455,591,747,888,561,1221,993
1473,761,455,552,786,888,654,1252,1105
1367,942,381,626,786,888,778,1270,1122
1388,771,396,816,786,888,848,1373,1128
1416,740,432,819,786,888,842,1403,1196
1408,806,458,819,776,898,841,1452,1279
1425,788,476,800,743,892,854,1500,1278
1467,845,476,800,704,896,743,1412,1278
1437,797,568,800,663,933,694,1394,1320
1438,671,694,631,832,888,644,1362,1292
1438,628,740,608,855,694,636,1362,1293
1437,629,740,608,810,655,641,1306,1213
1427,639,739,389,935,750,641,1296,1198
1424,642,646,482,935,750,637,1296,1242
1262,802,648,482,935,750,637,1296,1194
1107,955,650,482,935,366,643,1296,1186
1112,955,650,482,830,471,642,1296,1127
1119,955,650,482,811,490,661,1150,1045
1143,955,650,482,793,508,657,1144,947
1316,955,556,576,790,511,630,1106,918
1323,959,556,573,793,498,567,1106,892
1214,1143,558,573,735,508,557,1088,633
1217,1155,600,573,538,705,541,1088,606
1180,1187,605,573,516,727,541,1090,529
1209,1189,605,556,533,727,541,1047,527
1049,1349,605,556,533,711,541,1040,527
1079,1453,605,556,495,749,541,1108,502
1040,1547,605,556,495,749,541,1111,627
1127,1547,605,556,490,754,520,1108,705
1119,1558,605,556,490,747,444,989,803
1106,1538,639,556,490,747,436,657,832
1050,1549,684,455,591,747,383,610,757
1049,1473,761,455,552,786,290,580,714
974,1367,942,381,626,786,169,667,707
919,1388,771,396,816,786,99,588,777
886,1416,740,432,819,786,98,546,709
802,1408,806,458,819,776,98,497,704
798,1425,788,476,800,743,85,389,706
706,1467,845,476,800,704,84,367,735
692,1437,797,568,800,663,84,411,731
691,1438,671,694,631,832,84,430,698
709,1438,628,740,608,855,84,430,704
709,1437,629,740,608,810,88,434,712
709,1427,639,739,389,935,88,448,712
774,1424,642,646,482,935,88,534,668
845,1262,802,648,482,935,81,654,746
845,1107,955,650,482,935,263,683,904
840,1112,955,650,482,830,365,690,959
833,1119,955,650,482,811,356,694,1014
815,1143,955,650,482,793,354,748,1015
645,1316,955,556,576,790,381,803,1015
634,1323,959,556,573,793,750,803,1015
602,1214,1143,558,573,735,750,815,1015
549,1217,1155,600,573,538,750,815,1015
549,1180,1187,605,573,516,750,793,1015
519,1209,1189,605,556,533,750,792,1036
535,1049,1349,605,556,533,750,790,1036
468,1079,1453,605,556,495,750,722,1039
417,1040,1547,605,556,495,750,746,914
351,1127,1547,605,556,490,736,780,836
357,1119,1558,605,556,490,736,991,738
441,1106,1538,639,556,490,764,994,709
604,1050,1549,684,455,591,771,978,697
607,1049,1473,761,455,552,778,1049,628
644,974,1367,942,381,626,775,1086,622
644,919,1388,771,396,816,775,1304,591
641,886,1416,740,432,819,786,1243,601
641,802,1408,806,458,819,786,1240,707
628,798,1425,788,476,800,888,1200,706
621,706,1467,845,476,800,1042,1199,704
622,692,1437,797,568,800,1063,1145,801
622,691,1438,671,694,631,1083,1126,914
601,709,1438,628,740,608,1086,1126,930
620,709,1437,629,740,608,1077,1122,1066
627,709,1427,639,739,389,1080,1108,1066
562,774,1424,642,646,482,1148,1022,1066
517,845,1262,802,648,482,1139,902,988
556,845,1107,955,650,482,951,873,830
556,840,1112,955,650,482,848,866,775
556,833,1119,955,650,482,837,884,720
570,815,1143,955,650,482,837,830,732
574,645,1316,955,556,576,835,775,732
708,634,1323,959,556,573,485,775,777
708,602,1214,1143,558,573,485,763,880
749,549,1217,1155,600,573,485,776,999
778,549,1180,1187,605,573,485,835,1016
804,519,1209,1189,605,556,489,835,1042
982,535,1049,1349,605,556,489,914,1206
935,468,1079,1453,605,556,508,1079,1294
931,417,1040,1547,605,556,510,1071,1328
910,351,1127,1547,605,556,510,1087,1412
901,357,1119,1558,605,556,632,920,1412
816,441,1106,1538,639,556,672,917,1429
692,604,1050,1549,684,455,720,917,1499
689,607,1049,1473,761,455,713,846,1523
652,644,974,1367,942,381,765,704,1519
652,644,919,1388,771,396,780,463,1509
652,641,886,1416,740,432,837,513,1499
652,641,802,1408,806,458,838,715,1315
652,628,798,1425,788,476,743,786,1308
652,621,706,1467,845,476,592,812,1281
651,622,692,1437,797,568,571,863,1146
651,622,691,1438,671,694,551,892,1031
651,601,709,1438,628,740,548,1008,1008
632,620,709,1437,629,740,548,1018,870
625,627,709,1427,639,739,545,1018,920
628,562,774,1424,642,646,477,1022,955
782,517,845,1262,802,648,466,1055,992
820,556,845,1107,955,650,466,1231,992
824,556,840,1112,955,650,462,1254,1207
824,556,833,1119,955,650,534,1232,1211
804,570,815,1143,955,650,547,1251,1219
797,574,645,1316,955,556,571,1251,1224
790,708,634,1323,959,556,600,1256,1179
807,708,602,1214,1143,558,622,1327,1076
784,749,549,1217,1155,600,648,1358,976
816,778,549,1180,1187,605,654,1299,972
821,804,519,1209,1189,605,650,1306,954
645,982,535,1049,1349,605,650,1233,831
628,935,468,1079,1453,605,631,1068,740
688,931,417,1040,1547,605,629,1040,706
697,910,351,1127,1547,605,629,989,621
736,901,357,1119,1558,605,507,945,621
739,816,441,1106,1538,639,439,977,604
700,692,604,1050,1549,684,384,1094,534
700,689,607,1049,1473,761,388,1112,510
725,652,644,974,1367,942,340,1112,510
725,652,644,919,1388,771,326,1158,475
725,652,641,886,1416,740,258,1108,475
725,652,641,802,1408,806,257,917,475
731,652,628,798,1425,788,250,852,475
735,652,621,706,1467,845,247,888,475
735,651,622,692,1437,797,247,930,475
735,651,622,691,1438,671,247,927,475
735,651,601,709,1438,628,290,811,475
735,632,620,709,1437,629,492,801,469
735,625,627,709,1427,639,578,803,419
732,628,562,774,1424,642,578,857,384
552,782,517,845,1262,802,578,825,347
475,820,556,845,1107,955,578,696,347
471,824,556,840,1112,955,578,673,132
471,824,556,833,1119,955,505,685,128
471,804,570,815,1143,955,492,674,107
500,797,574,645,1316,955,448,674,102
373,790,708,634,1323,959,471,669,102
311,807,708,602,1214,1143,451,598,102
289,784,749,549,1217,1155,479,716,83
228,816,778,549,1180,1187,473,724,136
198,821,804,519,1209,1189,473,730,107
190,645,982,535,1049,1349,473,747,66
275,628,935,468,1079,1453,473,747,66
276,688,931,417,1040,1547,473,747,66
267,697,910,351,1127,1547,473,747,90
228,736,901,357,1119,1558,475,747,92
486,739,816,441,1106,1538,475,715,92
507,700,692,604,1050,1549,475,598,198
507,700,689,607,1049,1473,476,579,279
533,725,652,644,974,1367,540,579,370
533,725,652,644,919,1388,683,532,370
632,725,652,641,886,1416,721,532,398
632,725,652,641,802,1408,776,521,413
626,731,652,628,798,1425,776,515,433
627,735,652,621,706,1467,935,453,444
627,735,651,622,692,1437,983,360,479
627,735,651,622,691,1438,983,392,638
693,735,651,601,709,1438,945,418,724
693,735,632,620,709,1437,743,423,724
693,735,625,627,709,1427,662,437,762
693,732,628,562,774,1424,662,379,902
693,552,782,517,845,1262,703,378,903
693,475,820,556,845,1107,703,331,903
693,471,824,556,840,1112,703,331,903
693,471,824,556,833,1119,703,326,903
765,471,804,570,815,1143,703,321,951
866,500,797,574,645,1316,709,330,1112
871,373,790,708,634,1323,639,367,1159
893,311,807,708,602,1214,648,386,1177
972,289,784,749,549,1217,594,291,1183
1100,228,816,778,549,1180,594,354,1123
1106,198,821,804,519,1209,594,341,1195
1096,190,645,982,535,1049,594,318,1443
1008,275,628,935,468,1079,594,330,1443
947,276,688,931,417,1040,594,345,1443
947,267,697,910,351,1127,594,345,1419
947,228,736,901,357,1119,592,567,1417
940,486,739,816,441,1106,650,653,1417
919,507,700,692,604,1050,685,658,1311
1062,507,700,689,607,1049,684,658,1261
1073,533,725,652,644,974,661,658,1204
1164,533,725,652,644,919,711,658,1278
1100,632,725,652,641,886,757,658,1250
1129,632,725,652,641,802,702,746,1235
1129,626,731,652,628,798,702,746,1220
1151,627,735,652,621,706,543,824,1237
1151,627,735,651,622,692,879,841,1290
1151,627,735,651,622,691,879,836,1175
1151,693,735,651,601,709,874,810,1213
1151,693,735,632,620,709,874,805,1267
1158,693,735,625,627,709,869,846,1230
1160,693,732,628,562,774,882,848,1122
1160,693,552,782,517,845,889,848,1173
1160,693,475,820,556,845,889,876,1266
1160,693,471,824,556,840,889,876,1383
1160,693,471,824,556,833,889,869,1425
1088,765,471,804,570,815,905,1109,1448
958,866,500,797,574,645,893,1100,1409
953,871,373,790,708,634,892,1063,1376
931,893,311,807,708,602,881,1044,1399
852,972,289,784,749,549,888,977,1401
724,1100,228,816,778,549,888,906,1398
716,1106,198,821,804,519,888,906,1374
716,1096,190,645,982,535,888,1077,1320
716,1008,275,628,935,468,888,1153,1495
716,947,276,688,931,417,888,1138,1529
716,947,267,697,910,351,888,1138,1589
716,947,228,736,901,357,898,916,1618
462,940,486,739,816,441,892,870,1618
462,919,507,700,692,604,896,895,1713
319,1062,507,700,689,607,933,895,1689
340,1073,533,725,652,644,888,900,1656
378,1164,533,725,652,644,694,967,1583
344,1100,632,725,652,641,655,971,1591
315,1129,632,725,652,641,750,883,1593
319,1129,626,731,652,628,750,883,1588
299,1151,627,735,652,621,750,805,1560
304,1151,627,735,651,622,366,808,1472
304,1151,627,735,651,622,471,765,1428
238,1151,693,735,651,601,490,766,1304
238,1151,693,735,632,620,508,832,1307
231,1158,693,735,625,627,511,820,1382
267,1160,693,732,628,562,498,821,1417
272,1160,693,552,782,517,508,821,1369
276,1160,693,475,820,556,705,793,1313
276,1160,693,471,824,556,727,793,1197
276,1160,693,471,824,556,727,793,1155
317,1088,765,471,804,570,711,622,1084
317,958,866,500,797,574,749,801,962
447,953,871,373,790,708,749,854,992
468,931,893,311,807,708,754,854,995
468,852,972,289,784,749,747,854,987
471,724,1100,228,816,778,747,854,984
471,716,1106,198,821,804,747,869,936
494,716,1096,190,645,982,786,704,834
494,716,1008,275,628,935,786,690,659
536,716,947,276,688,931,786,904,625
597,716,947,267,697,910,786,904,565
597,716,947,228,736,901,776,904,840
597,462,940,486,739,816,743,864,881
605,462,919,507,700,692,704,879,810
605,319,1062,507,700,689,663,879,899
522,340,1073,533,725,652,832,874,907
433,378,1164,533,725,652,855,828,906
777,344,1100,632,725,652,810,877,903
777,315,1129,632,725,652,935,880,901
885,319,1129,626,731,652,935,880,901
1024,299,1151,627,735,652,935,888,952
1110,304,1151,627,735,651,935,869,1009
1225,304,1151,627,735,651,830,865,1035
1237,238,1151,693,735,651,811,864,1035
1237,238,1151,693,735,632,793,839,1028
1237,231,1158,693,735,625,790,812,963
1199,267,1160,693,732,628,793,809,974
1196,272,1160,693,552,782,735,922,1304
1302,276,1160,693,475,820,538,922,1268
1326,276,1160,693,471,824,516,941,1267
1326,276,1160,693,471,824,533,943,1267
1474,317,1088,765,471,804,533,871,1267
1829,317,958,866,500,797,495,692,1267
1722,447,953,871,373,790,495,639,1223
1777,468,931,893,311,807,490,639,1179
1787,468,852,972,289,784,490,639,1179
1784,471,724,1100,228,816,490,639,1179
1784,471,716,1106,198,821,591,627,1179
1761,494,716,1096,190,645,552,685,1087
1761,494,716,1008,275,628,626,687,1196
1719,536,716,947,276,688,816,473,1202
1658,597,716,947,267,697,819,683,1207
1696,597,716,947,228,736,819,741,912
1877,597,462,940,486,739,800,758,871
1921,605,462,919,507,700,800,713,847
1922,605,319,1062,507,700,800,713,751
1922,522,340,1073,533,725,631,713,771
1882,433,378,1164,533,725,608,707,772
1565,777,344,1100,632,725,608,1057,767
1565,777,315,1129,632,725,389,1283,767
1453,885,319,1129,626,731,482,1283,767
1379,1024,299,1151,627,735,482,1275,716
1376,1110,304,1151,627,735,482,1274,659
1261,1225,304,1151,627,735,482,1268,710
1249,1237,238,1151,693,735,482,1268,729
1249,1237,238,1151,693,735,482,1227,679
1249,1237,231,1158,693,735,576,1209,668
1249,1199,267,1160,693,732,573,1209,590
1247,1196,272,1160,693,552,573,1096,256
1206,1302,276,1160,693,475,573,1100,255
1386,1326,276,1160,693,471,573,1081,312
1387,1326,276,1160,693,471,556,1079,312
1212,1474,317,1088,765,471,556,1079,312
858,1829,317,958,866,500,556,1079,479
839,1722,447,953,871,373,556,1079,489
763,1777,468,931,893,311,556,1079,530
812,1787,468,852,972,289,556,1155,530
825,1784,471,724,1100,228,556,1253,530
959,1784,471,716,1106,198,455,1302,544
959,1761,494,716,1096,190,455,1264,549
959,1761,494,716,1008,275,381,1190,440
988,1719,536,716,947,276,396,1257,434
989,1658,597,716,947,267,432,1091,429
951,1696,597,716,947,228,458,1033,420
770,1877,597,462,940,486,476,1065,420
718,1921,605,462,919,507,476,1065,425
717,1922,605,319,1062,507,568,1065,476
717,1922,522,340,1073,533,694,1065,447
717,1882,433,378,1164,533,740,1052,446
689,1565,777,344,1100,632,740,649,446
689,1565,777,315,1129,632,739,420,446
720,1453,885,319,1129,626,646,428,446
722,1379,1024,299,1151,627,648,491,446
634,1376,1110,304,1151,627,650,491,456
634,1261,1225,304,1151,627,650,491,379
727,1249,1237,238,1151,693,650,491,360
762,1249,1237,238,1151,693,650,491,360
762,1249,1237,231,1158,693,556,510,374
762,1249,1199,267,1160,693,556,510,375
799,1247,1196,272,1160,693,558,511,375
730,1206,1302,276,1160,693,600,515,375
526,1386,1326,276,1160,693,605,515,318
525,1387,1326,276,1160,693,605,515,318
512,1212,1474,317,1088,765,605,679,318
511,858,1829,317,958,866,605,682,151
507,839,1722,447,953,871,605,702,380
523,763,1777,468,931,893,605,760,352
531,812,1787,468,852,972,605,734,352
518,825,1784,471,724,1100,639,689,352
385,959,1784,471,716,1106,684,637,338
406,959,1761,494,716,1096,761,611,333
423,959,1761,494,716,1008,942,609,333
394,988,1719,536,716,947,771,542,333
519,989,1658,597,716,947,740,505,406
627,951,1696,597,716,947,806,506,409
708,770,1877,597,462,940,788,457,509
804,718,1921,605,462,919,845,569,615
858,717,1922,605,319,1062,797,618,592
1013,717,1922,522,340,1073,671,668,624
1046,717,1882,433,378,1164,628,674,624
1134,689,1565,777,344,1100,629,674,680
1138,689,1565,777,315,1129,639,674,690
1108,720,1453,885,319,1129,642,670,690
1034,722,1379,1024,299,1151,802,634,690
1034,634,1376,1110,304,1151,955,634,680
1035,634,1261,1225,304,1151,955,640,680
944,727,1249,1237,238,1151,955,642,826
909,762,1249,1237,238,1151,955,648,832
909,762,1249,1237,231,1158,955,657,856
924,762,1249,1199,267,1160,959,720,855
888,799,1247,1196,272,1160,1143,729,873
888,730,1206,1302,276,1160,1155,737,873
890,526,1386,1326,276,1160,1187,737,893
891,525,1387,1326,276,1160,1189,737,937
893,512,1212,1474,317,1088,1349,573,946
893,511,858,1829,317,958,1453,570,946
930,507,839,1722,447,953,1547,550,716
915,523,763,1777,468,931,1547,527,707
848,531,812,1787,468,852,1558,553,826
850,518,825,1784,471,724,1538,508,1158
849,385,959,1784,471,716,1549,561,1221
832,406,959,1761,494,716,1473,654,1252
820,423,959,1761,494,716,1367,778,1270
821,394,988,1719,536,716,1388,848,1373
722,519,989,1658,597,716,1416,842,1403
754,627,951,1696,597,716,1408,841,1452
702,708,770,1877,597,462,1425,854,1500
612,804,718,1921,605,462,1467,743,1412
559,858,717,1922,605,319,1437,694,1394
410,1013,717,1922,522,340,1438,644,1362
388,1046,717,1882,433,378,1438,636,1362
306,1134,689,1565,777,344,1437,641,1306
302,1138,689,1565,777,315,1427,641,1296
332,1108,720,1453,885,319,1424,637,1296
347,1034,722,1379,1024,299,1262,637,1296
377,1034,634,1376,1110,304,1107,643,1296
480,1035,634,1261,1225,304,1112,642,1296
495,944,727,1249,1237,238,1119,661,1150
577,909,762,1249,1237,238,1143,657,1144
717,909,762,1249,1237,231,1316,630,1106
809,924,762,1249,1199,267,1323,567,1106
883,888,799,1247,1196,272,1214,557,1088
884,888,730,1206,1302,276,1217,541,1088
882,890,526,1386,1326,276,1180,541,1090
883,891,525,1387,1326,276,1209,541,1047
887,893,512,1212,1474,317,1049,541,1040
889,893,511,858,1829,317,1079,541,1108
852,930,507,839,1722,447,1040,541,1111
851,915,523,763,1777,468,1127,520,1108
901,848,531,812,1787,468,1119,444,989
1010,850,518,825,1784,471,1106,436,657
1092,849,385,959,1784,471,1050,383,610
1091,832,406,959,1761,494,1049,290,580
1086,820,423,959,1761,494,974,169,667
1314,821,394,988,1719,536,919,99,588
1335,722,519,989,1658,597,886,98,546
1203,754,627,951,1696,597,802,98,497
1293,702,708,770,1877,597,798,85,389
1287,612,804,718,1921,605,706,84,367
1306,559,858,717,1922,605,692,84,411
1325,410,1013,717,1922,522,691,84,430
1365,388,1046,717,1882,433,709,84,430
1364,306,1134,689,1565,777,709,88,434
1415,302,1138,689,1565,777,709,88,448
1384,332,1108,720,1453,885,774,88,534
1369,347,1034,722,1379,1024,845,81,654
1359,377,1034,634,1376,1110,845,263,683
1255,480,1035,634,1261,1225,840,365,690
1248,495,944,727,1249,1237,833,356,694
1166,577,909,762,1249,1237,815,354,748
1026,717,909,762,1249,1237,645,381,803
919,809,924,762,1249,1199,634,750,803
844,883,888,799,1247,1196,602,750,815
868,884,888,730,1206,1302,549,750,815
898,882,890,526,1386,1326,549,750,793
896,883,891,525,1387,1326,519,750,792
900,887,893,512,1212,1474,535,750,790
928,889,893,511,858,1829,468,750,722
928,852,930,507,839,1722,417,750,746
928,851,915,523,763,1777,351,736,780
878,901,848,531,812,1787,357,736,991
770,1010,850,518,825,1784,441,764,994
708,1092,849,385,959,1784,604,771,978
705,1091,832,406,959,1761,607,778,1049
705,1086,820,423,959,1761,644,775,1086
476,1314,821,394,988,1719,644,775,1304
428,1335,722,519,989,1658,641,786,1243
428,1203,754,627,951,1696,641,786,1240
309,1293,702,708,770,1877,628,888,1200
311,1287,612,804,718,1921,621,1042,1199
309,1306,559,858,717,1922,622,1063,1145
347,1325,410,1013,717,1922,622,1083,1126
316,1365,388,1046,717,1882,601,1086,1126
321,1364,306,1134,689,1565,620,1077,1122
351,1415,302,1138,689,1565,627,1080,1108
359,1384,332,1108,720,1453,562,1148,1022
359,1369,347,1034,722,1379,517,1139,902
339,1359,377,1034,634,1376,556,951,873
339,1255,480,1035,634,1261,556,848,866
337,1248,495,944,727,1249,556,837,884
337,1166,577,909,762,1249,570,837,830
337,1026,717,909,762,1249,574,835,775
337,919,809,924,762,1249,708,485,775
367,844,883,888,799,1247,708,485,763
342,868,884,888,730,1206,749,485,776
391,898,882,890,526,1386,778,485,835
399,896,883,891,525,1387,804,489,835
388,900,887,893,512,1212,982,489,914
358,928,889,893,511,858,935,508,1079
358,928,852,930,507,839,931,510,1071
358,928,851,915,523,763,910,510,1087
358,878,901,848,531,812,901,632,920
355,770,1010,850,518,825,816,672,917
378,708,1092,849,385,959,692,720,917
378,705,1091,832,406,959,689,713,846
378,705,1086,820,423,959,652,765,704
378,476,1314,821,394,988,652,780,463
378,428,1335,722,519,989,652,837,513
370,428,1203,754,627,951,652,838,715
370,309,1293,702,708,770,652,743,786
388,311,1287,612,804,718,652,592,812
375,309,1306,559,858,717,651,571,863
312,347,1325,410,1013,717,651,551,892
297,316,1365,388,1046,717,651,548,1008
296,321,1364,306,1134,689,632,548,1018
215,351,1415,302,1138,689,625,545,1018
219,359,1384,332,1108,720,628,477,1022
219,359,1369,347,1034,722,782,466,1055
219,339,1359,377,1034,634,820,466,1231
219,339,1255,480,1035,634,824,462,1254
211,337,1248,495,944,727,824,534,1232
211,337,1166,577,909,762,804,547,1251
211,337,1026,717,909,762,797,571,1251
211,337,919,809,924,762,790,600,1256
181,367,844,883,888,799,807,622,1327
181,342,868,884,888,730,784,648,1358
102,391,898,882,890,526,816,654,1299
94,399,896,883,891,525,821,650,1306
124,388,900,887,893,512,645,650,1233
154,358,928,889,893,511,628,631,1068
197,358,928,852,930,507,688,629,1040
259,358,928,851,915,523,697,629,989
330,358,878,901,848,531,736,507,945
330,355,770,1010,850,518,739,439,977
297,378,708,1092,849,385,700,384,1094
297,378,705,1091,832,406,700,388,1112
297,378,705,1086,820,423,725,340,1112
297,378,476,1314,821,394,725,326,1158
297,378,428,1335,722,519,725,258,1108
297,370,428,1203,754,627,725,257,917
317,370,309,1293,702,708,731,250,852
297,388,311,1287,612,804,735,247,888
292,375,309,1306,559,858,735,247,930
292,312,347,1325,410,1013,735,247,927
287,297,316,1365,388,1046,735,290,811
295,296,321,1364,306,1134,735,492,801
295,215,351,1415,302,1138,735,578,803
283,219,359,1384,332,1108,732,578,857
283,219,359,1369,347,1034,552,578,825
283,219,339,1359,377,1034,475,578,696
283,219,339,1255,480,1035,471,578,673
288,211,337,1248,495,944,471,505,685
314,211,337,1166,577,909,471,492,674
314,211,337,1026,717,909,500,448,674
314,211,337,919,809,924,373,471,669
314,181,367,844,883,888,311,451,598
352,181,342,868,884,888,289,479,716
360,102,391,898,882,890,228,473,724
390,94,399,896,883,891,198,473,730
360,124,388,900,887,893,190,473,747
330,154,358,928,889,893,275,473,747
287,197,358,928,852,930,276,473,747
225,259,358,928,851,915,267,473,747
154,330,358,878,901,848,228,475,747
154,330,355,770,1010,850,486,475,715
144,297,378,708,1092,849,507,475,598
144,297,378,705,1091,832,507,476,579
186,297,378,705,1086,820,533,540,579
186,297,378,476,1314,821,533,683,532
186,297,378,428,1335,722,632,721,532
186,297,370,428,1203,754,632,776,521
179,317,370,309,1293,702,626,776,515
187,297,388,311,1287,612,627,935,453
187,292,375,309,1306,559,627,983,360
187,292,312,347,1325,410,627,983,392
218,287,297,316,1365,388,693,945,418
255,295,296,321,1364,306,693,743,423
364,295,215,351,1415,302,693,662,437
425,283,219,359,1384,332,693,662,379
425,283,219,359,1369,347,693,703,378
433,283,219,339,1359,377,693,703,331
433,283,219,339,1255,480,693,703,331
428,288,211,337,1248,495,693,703,326
402,314,211,337,1166,577,765,703,321
402,314,211,337,1026,717,866,709,330
402,314,211,337,919,809,871,639,367
402,314,181,367,844,883,893,648,386
364,352,181,342,868,884,972,594,291
356,360,102,391,898,882,1100,594,354
435,390,94,399,896,883,1106,594,341
435,360,124,388,900,887,1096,594,318
435,330,154,358,928,889,1008,594,330
488,287,197,358,928,852,947,594,345
488,225,259,358,928,851,947,594,345
528,154,330,358,878,901,947,592,567
630,154,330,355,770,1010,940,650,653
633,144,297,378,708,1092,919,685,658
648,144,297,378,705,1091,1062,684,658
611,186,297,378,705,1086,1073,661,658
674,186,297,378,476,1314,1164,711,658
674,186,297,378,428,1335,1100,757,658
711,186,297,370,428,1203,1129,702,746
698,179,317,370,309,1293,1129,702,746
690,187,297,388,311,1287,1151,543,824
726,187,292,375,309,1306,1151,879,841
741,187,292,312,347,1325,1151,879,836
760,218,287,297,316,1365,1151,874,810
754,255,295,296,321,1364,1151,874,805
864,364,295,215,351,1415,1158,869,846
811,425,283,219,359,1384,1160,882,848
1097,425,283,219,359,1369,1160,889,848
1101,433,283,219,339,1359,1160,889,876
1102,433,283,219,339,1255,1160,889,876
1104,428,288,211,337,1248,1160,889,869
1104,402,314,211,337,1166,1088,905,1109
1105,402,314,211,337,1026,958,893,1100
1105,402,314,211,337,919,953,892,1063
1164,402,314,181,367,844,931,881,1044
1164,364,352,181,342,868,852,888,977
1164,356,360,102,391,898,724,888,906
1055,435,390,94,399,896,716,888,906
1055,435,360,124,388,900,716,888,1077
1055,435,330,154,358,928,716,888,1153
1002,488,287,197,358,928,716,888,1138
1002,488,225,259,358,928,716,888,1138
962,528,154,330,358,878,716,898,916
860,630,154,330,355,770,462,892,870
857,633,144,297,378,708,462,896,895
859,648,144,297,378,705,319,933,895
854,611,186,297,378,705,340,888,900
812,674,186,297,378,476,378,694,967
833,674,186,297,378,428,344,655,971
811,711,186,297,370,428,315,750,883
811,698,179,317,370,309,319,750,883
937,690,187,297,388,311,299,750,805
1032,726,187,292,375,309,304,366,808
1032,741,187,292,312,347,304,471,765
989,760,218,287,297,316,238,490,766
946,754,255,295,296,321,238,508,832
729,864,364,295,215,351,231,511,820
735,811,425,283,219,359,267,498,821
451,1097,425,283,219,359,272,508,821
458,1101,433,283,219,339,276,705,793
457,1102,433,283,219,339,276,727,793
467,1104,428,288,211,337,276,727,793
552,1104,402,314,211,337,317,711,622
590,1105,402,314,211,337,317,749,801
590,1105,402,314,211,337,447,749,854
531,1164,402,314,181,367,468,754,854
536,1164,364,352,181,342,468,747,854
536,1164,356,360,102,391,471,747,854
536,1055,435,390,94,399,471,747,869
542,1055,435,360,124,388,494,786,704
598,1055,435,330,154,358,494,786,690
729,1002,488,287,197,358,536,786,904
829,1002,488,225,259,358,597,786,904
832,962,528,154,330,358,597,776,904
971,860,630,154,330,355,597,743,864
1021,857,633,144,297,378,605,704,879
1004,859,648,144,297,378,605,663,879
1004,854,611,186,297,378,522,832,874
997,812,674,186,297,378,433,855,828
977,833,674,186,297,378,777,810,877
980,811,711,186,297,370,777,935,880
980,811,698,179,317,370,885,935,880
854,937,690,187,297,388,1024,935,888
725,1032,726,187,292,375,1110,935,869
710,1032,741,187,292,312,1225,830,865
705,989,760,218,287,297,1237,811,864
700,946,754,255,295,296,1237,793,839
728,729,864,364,295,215,1237,790,812
714,735,811,425,283,219,1199,793,809
712,451,1097,425,283,219,1196,735,922
718,458,1101,433,283,219,1302,538,922
753,457,1102,433,283,219,1326,516,941
805,467,1104,428,288,211,1326,533,943
861,552,1104,402,314,211,1474,533,871
822,590,1105,402,314,211,1829,495,692
822,590,1105,402,314,211,1722,495,639
822,531,1164,402,314,181,1777,490,639
817,536,1164,364,352,181,1787,490,639
817,536,1164,356,360,102,1784,490,639
817,536,1055,435,390,94,1784,591,627
