Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,Accum_y-1
502,1043,593,474,559,498,693,1241
515,1043,577,415,382,750,693,1272
515,1024,594,406,334,809,693,1114
515,1024,594,270,461,818,693,1096
515,1022,596,270,461,818,668,1069
514,989,622,274,465,818,654,1039
319,1126,466,465,488,818,654,1034
337,1123,469,449,504,818,654,1027
340,1123,467,436,517,820,654,1025
340,1123,373,524,523,820,654,901
370,1123,359,538,510,833,653,904
496,1123,356,541,474,869,653,821
550,1123,356,539,476,841,585,784
581,1123,334,561,476,780,646,819
581,1123,334,561,476,720,706,819
596,1094,363,561,367,827,708,541
703,1086,371,561,367,771,530,553
950,1033,424,561,367,711,433,552
871,1144,427,561,367,711,330,598
905,1112,464,564,351,727,271,616
1257,1029,542,569,339,739,267,616
1400,1060,544,571,333,745,267,616
1421,1025,663,571,322,756,267,529
1411,742,956,571,311,767,267,530
1412,731,967,571,311,739,295,530
1413,492,1206,547,330,711,328,495
1416,492,1196,557,330,646,393,519
1465,492,1155,598,330,634,405,444
1651,492,1138,605,340,609,430,275
1702,493,1075,600,408,574,465,228
1720,474,1055,555,492,573,466,227
1666,502,1043,593,474,559,498,225
1716,515,1043,577,415,382,750,247
1739,515,1024,594,406,334,809,356
1857,515,1024,594,270,461,818,502
1886,515,1022,596,270,461,818,505
2073,514,989,622,274,465,818,505
2089,319,1126,466,465,488,818,504
2072,337,1123,469,449,504,818,527
2111,340,1123,467,436,517,820,527
2138,340,1123,373,524,523,820,520
2154,370,1123,359,538,510,833,515
2127,496,1123,356,541,474,869,515
2080,550,1123,356,539,476,841,515
2049,581,1123,334,561,476,780,480
2049,581,1123,334,561,476,720,480
2034,596,1094,363,561,367,827,479
1984,703,1086,371,561,367,771,465
1742,950,1033,424,561,367,711,535
1731,871,1144,427,561,367,711,494
1697,905,1112,464,564,351,727,512
1406,1257,1029,542,569,339,739,551
1228,1400,1060,544,571,333,745,611
1123,1421,1025,663,571,322,756,631
1132,1411,742,956,571,311,767,631
1141,1412,731,967,571,311,739,713
1144,1413,492,1206,547,330,711,796
1209,1416,492,1196,557,330,646,788
1188,1465,492,1155,598,330,634,801
1005,1651,492,1138,605,340,609,812
953,1702,493,1075,600,408,574,856
935,1720,474,1055,555,492,573,898
935,1666,502,1043,593,474,559,898
872,1716,515,1043,577,415,382,844
849,1739,515,1024,594,406,334,715
731,1857,515,1024,594,270,461,562
702,1886,515,1022,596,270,461,559
515,2073,514,989,622,274,465,559
504,2089,319,1126,466,465,488,559
504,2072,337,1123,469,449,504,536
469,2111,340,1123,467,436,517,536
479,2138,340,1123,373,524,523,535
437,2154,370,1123,359,538,510,535
338,2127,496,1123,356,541,474,535
331,2080,550,1123,356,539,476,535
331,2049,581,1123,334,561,476,537
387,2049,581,1123,334,561,476,537
412,2034,596,1094,363,561,367,552
511,1984,703,1086,371,561,367,564
509,1742,950,1033,424,561,367,493
524,1731,871,1144,427,561,367,496
530,1697,905,1112,464,564,351,547
572,1406,1257,1029,542,569,339,508
619,1228,1400,1060,544,571,333,496
624,1123,1421,1025,663,571,322,609
758,1132,1411,742,956,571,311,763
841,1141,1412,731,967,571,311,681
875,1144,1413,492,1206,547,330,598
1048,1209,1416,492,1196,557,330,582
1354,1188,1465,492,1155,598,330,569
1398,1005,1651,492,1138,605,340,558
1532,953,1702,493,1075,600,408,514
1532,935,1720,474,1055,555,492,472
1532,935,1666,502,1043,593,474,472
1532,872,1716,515,1043,577,415,472
1532,849,1739,515,1024,594,406,472
1532,731,1857,515,1024,594,270,472
1532,702,1886,515,1022,596,270,472
1532,515,2073,514,989,622,274,472
1527,504,2089,319,1126,466,465,472
1528,504,2072,337,1123,469,449,472
1521,469,2111,340,1123,467,436,472
1493,479,2138,340,1123,373,524,507
1489,437,2154,370,1123,359,538,517
1489,338,2127,496,1123,356,541,517
1489,331,2080,550,1123,356,539,517
1517,331,2049,581,1123,334,561,563
1506,387,2049,581,1123,334,561,586
1500,412,2034,596,1094,363,561,573
1372,511,1984,703,1086,371,561,572
1371,509,1742,950,1033,424,561,650
1332,524,1731,871,1144,427,561,701
1318,530,1697,905,1112,464,564,650
1241,572,1406,1257,1029,542,569,767
1213,619,1228,1400,1060,544,571,777
1279,624,1123,1421,1025,663,571,642
1151,758,1132,1411,742,956,571,487
1058,841,1141,1412,731,967,571,487
1020,875,1144,1413,492,1206,547,490
782,1048,1209,1416,492,1196,557,491
550,1354,1188,1465,492,1155,598,491
564,1398,1005,1651,492,1138,605,491
437,1532,953,1702,493,1075,600,495
438,1532,935,1720,474,1055,555,541
438,1532,935,1666,502,1043,593,546
443,1532,872,1716,515,1043,577,592
445,1532,849,1739,515,1024,594,607
445,1532,731,1857,515,1024,594,870
445,1532,702,1886,515,1022,596,925
445,1532,515,2073,514,989,622,980
445,1527,504,2089,319,1126,466,1012
443,1528,504,2072,337,1123,469,1212
443,1521,469,2111,340,1123,467,1216
434,1493,479,2138,340,1123,373,1181
434,1489,437,2154,370,1123,359,1171
434,1489,338,2127,496,1123,356,1171
434,1489,331,2080,550,1123,356,1211
406,1517,331,2049,581,1123,334,1275
361,1506,387,2049,581,1123,334,1382
342,1500,412,2034,596,1094,363,1380
314,1372,511,1984,703,1086,371,1419
312,1371,509,1742,950,1033,424,1435
312,1332,524,1731,871,1144,427,1402
312,1318,530,1697,905,1112,464,1469
286,1241,572,1406,1257,1029,542,1491
267,1213,619,1228,1400,1060,544,1457
198,1279,624,1123,1421,1025,663,1448
324,1151,758,1132,1411,742,956,1448
366,1058,841,1141,1412,731,967,1448
367,1020,875,1144,1413,492,1206,1445
364,782,1048,1209,1416,492,1196,1444
262,550,1354,1188,1465,492,1155,1444
329,564,1398,1005,1651,492,1138,1469
322,437,1532,953,1702,493,1075,1479
321,438,1532,935,1720,474,1055,1433
321,438,1532,935,1666,502,1043,1428
316,443,1532,872,1716,515,1043,1382
317,445,1532,849,1739,515,1024,1367
317,445,1532,731,1857,515,1024,1105
317,445,1532,702,1886,515,1022,1050
317,445,1532,515,2073,514,989,1091
317,445,1527,504,2089,319,1126,1059
317,443,1528,504,2072,337,1123,859
317,443,1521,469,2111,340,1123,855
317,434,1493,479,2138,340,1123,1089
317,434,1489,437,2154,370,1123,1246
317,434,1489,338,2127,496,1123,1349
317,434,1489,331,2080,550,1123,1368
317,406,1517,331,2049,581,1123,1260
317,361,1506,387,2049,581,1123,1130
317,342,1500,412,2034,596,1094,1130
402,314,1372,511,1984,703,1086,1080
438,312,1371,509,1742,950,1033,986
438,312,1332,524,1731,871,1144,960
440,312,1318,530,1697,905,1112,857
440,286,1241,572,1406,1257,1029,718
471,267,1213,619,1228,1400,1060,694
469,198,1279,624,1123,1421,1025,693
422,324,1151,758,1132,1411,742,693
409,366,1058,841,1141,1412,731,693
409,367,1020,875,1144,1413,492,693
409,364,782,1048,1209,1416,492,693
410,262,550,1354,1188,1465,492,693
282,329,564,1398,1005,1651,492,668
282,322,437,1532,953,1702,493,654
282,321,438,1532,935,1720,474,654
282,321,438,1532,935,1666,502,654
285,316,443,1532,872,1716,515,654
282,317,445,1532,849,1739,515,654
282,317,445,1532,731,1857,515,653
282,317,445,1532,702,1886,515,653
282,317,445,1532,515,2073,514,585
282,317,445,1527,504,2089,319,646
282,317,443,1528,504,2072,337,706
282,317,443,1521,469,2111,340,708
282,317,434,1493,479,2138,340,530
282,317,434,1489,437,2154,370,433
282,317,434,1489,338,2127,496,330
283,317,434,1489,331,2080,550,271
284,317,406,1517,331,2049,581,267
284,317,361,1506,387,2049,581,267
284,317,342,1500,412,2034,596,267
202,402,314,1372,511,1984,703,267
287,438,312,1371,509,1742,950,295
299,438,312,1332,524,1731,871,328
326,440,312,1318,530,1697,905,393
370,440,286,1241,572,1406,1257,405
518,471,267,1213,619,1228,1400,430
525,469,198,1279,624,1123,1421,465
432,422,324,1151,758,1132,1411,466
403,409,366,1058,841,1141,1412,498
402,409,367,1020,875,1144,1413,750
402,409,364,782,1048,1209,1416,809
401,410,262,550,1354,1188,1465,818
401,282,329,564,1398,1005,1651,818
405,282,322,437,1532,953,1702,818
413,282,321,438,1532,935,1720,818
413,282,321,438,1532,935,1666,818
410,285,316,443,1532,872,1716,820
452,282,317,445,1532,849,1739,820
464,282,317,445,1532,731,1857,833
500,282,317,445,1532,702,1886,869
500,282,317,445,1532,515,2073,841
506,282,317,445,1527,504,2089,780
574,282,317,443,1528,504,2072,720
821,282,317,443,1521,469,2111,827
1091,282,317,434,1493,479,2138,771
1091,282,317,434,1489,437,2154,711
1121,282,317,434,1489,338,2127,711
1158,283,317,434,1489,331,2080,727
1157,284,317,406,1517,331,2049,739
1247,284,317,361,1506,387,2049,745
1247,284,317,342,1500,412,2034,756
1244,202,402,314,1372,511,1984,767
1123,287,438,312,1371,509,1742,739
1111,299,438,312,1332,524,1731,711
1179,326,440,312,1318,530,1697,646
1135,370,440,286,1241,572,1406,634
956,518,471,267,1213,619,1228,609
949,525,469,198,1279,624,1123,574
984,432,422,324,1151,758,1132,573
1005,403,409,366,1058,841,1141,559
1022,402,409,367,1020,875,1144,382
1046,402,409,364,782,1048,1209,334
1046,401,410,262,550,1354,1188,461
1046,401,282,329,564,1398,1005,461
1131,405,282,322,437,1532,953,465
1123,413,282,321,438,1532,935,488
1161,413,282,321,438,1532,935,504
1161,410,285,316,443,1532,872,517
1120,452,282,317,445,1532,849,523
1108,464,282,317,445,1532,731,510
1240,500,282,317,445,1532,702,474
1240,500,282,317,445,1532,515,476
1234,506,282,317,445,1527,504,476
1230,574,282,317,443,1528,504,476
983,821,282,317,443,1521,469,367
713,1091,282,317,434,1493,479,367
713,1091,282,317,434,1489,437,367
683,1121,282,317,434,1489,338,367
645,1158,283,317,434,1489,331,351
645,1157,284,317,406,1517,331,339
555,1247,284,317,361,1506,387,333
555,1247,284,317,342,1500,412,322
555,1244,202,402,314,1372,511,311
555,1123,287,438,312,1371,509,311
555,1111,299,438,312,1332,524,330
458,1179,326,440,312,1318,530,330
484,1135,370,440,286,1241,572,330
523,956,518,471,267,1213,619,340
549,949,525,469,198,1279,624,408
537,984,432,422,324,1151,758,492
611,1005,403,409,366,1058,841,474
594,1022,402,409,367,1020,875,415
570,1046,402,409,364,782,1048,406
570,1046,401,410,262,550,1354,270
570,1046,401,282,329,564,1398,270
481,1131,405,282,322,437,1532,274
481,1123,413,282,321,438,1532,465
443,1161,413,282,321,438,1532,449
443,1161,410,285,316,443,1532,436
442,1120,452,282,317,445,1532,524
442,1108,464,282,317,445,1532,538
274,1240,500,282,317,445,1532,541
281,1240,500,282,317,445,1532,539
281,1234,506,282,317,445,1527,561
217,1230,574,282,317,443,1528,561
217,983,821,282,317,443,1521,561
232,713,1091,282,317,434,1493,561
392,713,1091,282,317,434,1489,561
392,683,1121,282,317,434,1489,561
392,645,1158,283,317,434,1489,564
396,645,1157,284,317,406,1517,569
398,555,1247,284,317,361,1506,571
471,555,1247,284,317,342,1500,571
493,555,1244,202,402,314,1372,571
493,555,1123,287,438,312,1371,571
493,555,1111,299,438,312,1332,547
532,458,1179,326,440,312,1318,557
506,484,1135,370,440,286,1241,598
467,523,956,518,471,267,1213,605
441,549,949,525,469,198,1279,600
417,537,984,432,422,324,1151,555
322,611,1005,403,409,366,1058,593
322,594,1022,402,409,367,1020,577
322,570,1046,402,409,364,782,594
322,570,1046,401,410,262,550,594
322,570,1046,401,282,329,564,596
322,481,1131,405,282,322,437,622
322,481,1123,413,282,321,438,466
322,443,1161,413,282,321,438,469
322,443,1161,410,285,316,443,467
322,442,1120,452,282,317,445,373
322,442,1108,464,282,317,445,359
322,274,1240,500,282,317,445,356
315,281,1240,500,282,317,445,356
494,281,1234,506,282,317,445,334
623,217,1230,574,282,317,443,334
623,217,983,821,282,317,443,363
608,232,713,1091,282,317,434,371
448,392,713,1091,282,317,434,424
448,392,683,1121,282,317,434,427
448,392,645,1158,283,317,434,464
444,396,645,1157,284,317,406,542
442,398,555,1247,284,317,361,544
369,471,555,1247,284,317,342,663
347,493,555,1244,202,402,314,956
356,493,555,1123,287,438,312,967
506,493,555,1111,299,438,312,1206
473,532,458,1179,326,440,312,1196
473,506,484,1135,370,440,286,1155
473,467,523,956,518,471,267,1138
473,441,549,949,525,469,198,1075
473,417,537,984,432,422,324,1055
473,322,611,1005,403,409,366,1043
473,322,594,1022,402,409,367,1043
482,322,570,1046,402,409,364,1024
629,322,570,1046,401,410,262,1024
629,322,570,1046,401,282,329,1022
629,322,481,1131,405,282,322,989
658,322,481,1123,413,282,321,1126
658,322,443,1161,413,282,321,1123
658,322,443,1161,410,285,316,1123
658,322,442,1120,452,282,317,1123
658,322,442,1108,464,282,317,1123
658,322,274,1240,500,282,317,1123
658,315,281,1240,500,282,317,1123
479,494,281,1234,506,282,317,1123
350,623,217,1230,574,282,317,1123
350,623,217,983,821,282,317,1094
350,608,232,713,1091,282,317,1086
350,448,392,713,1091,282,317,1033
382,448,392,683,1121,282,317,1144
388,448,392,645,1158,283,317,1112
388,444,396,645,1157,284,317,1029
388,442,398,555,1247,284,317,1060
388,369,471,555,1247,284,317,1025
390,347,493,555,1244,202,402,742
400,356,493,555,1123,287,438,731
250,506,493,555,1111,299,438,492
244,473,532,458,1179,326,440,492
285,473,506,484,1135,370,440,492
369,473,467,523,956,518,471,492
399,473,441,549,949,525,469,493
399,473,417,537,984,432,422,474
410,473,322,611,1005,403,409,502
481,473,322,594,1022,402,409,515
627,482,322,570,1046,402,409,515
517,629,322,570,1046,401,410,515
517,629,322,570,1046,401,282,515
518,629,322,481,1131,405,282,514
491,658,322,481,1123,413,282,319
491,658,322,443,1161,413,282,337
491,658,322,443,1161,410,285,340
491,658,322,442,1120,452,282,340
491,658,322,442,1108,464,282,370
491,658,322,274,1240,500,282,496
491,658,315,281,1240,500,282,550
491,479,494,281,1234,506,282,581
491,350,623,217,1230,574,282,581
491,350,623,217,983,821,282,596
491,350,608,232,713,1091,282,703
491,350,448,392,713,1091,282,950
459,382,448,392,683,1121,282,871
453,388,448,392,645,1158,283,905
453,388,444,396,645,1157,284,1257
453,388,442,398,555,1247,284,1400
453,388,369,471,555,1247,284,1421
473,390,347,493,555,1244,202,1411
471,400,356,493,555,1123,287,1412
517,250,506,493,555,1111,299,1413
703,244,473,532,458,1179,326,1416
671,285,473,506,484,1135,370,1465
647,369,473,467,523,956,518,1651
640,399,473,441,549,949,525,1702
640,399,473,417,537,984,432,1720
629,410,473,322,611,1005,403,1666
558,481,473,322,594,1022,402,1716
403,627,482,322,570,1046,402,1739
366,517,629,322,570,1046,401,1857
366,517,629,322,570,1046,401,1886
365,518,629,322,481,1131,405,2073
363,491,658,322,481,1123,413,2089
381,491,658,322,443,1161,413,2072
381,491,658,322,443,1161,410,2111
418,491,658,322,442,1120,452,2138
418,491,658,322,442,1108,464,2154
496,491,658,322,274,1240,500,2127
555,491,658,315,281,1240,500,2080
561,491,479,494,281,1234,506,2049
563,491,350,623,217,1230,574,2049
563,491,350,623,217,983,821,2034
563,491,350,608,232,713,1091,1984
565,491,350,448,392,713,1091,1742
592,459,382,448,392,683,1121,1731
592,453,388,448,392,645,1158,1697
624,453,388,444,396,645,1157,1406
673,453,388,442,398,555,1247,1228
717,453,388,369,471,555,1247,1123
695,473,390,347,493,555,1244,1132
680,471,400,356,493,555,1123,1141
678,517,250,506,493,555,1111,1144
501,703,244,473,532,458,1179,1209
492,671,285,473,506,484,1135,1188
432,647,369,473,467,523,956,1005
409,640,399,473,441,549,949,953
409,640,399,473,417,537,984,935
409,629,410,473,322,611,1005,935
409,558,481,473,322,594,1022,872
409,403,627,482,322,570,1046,849
409,366,517,629,322,570,1046,731
409,366,517,629,322,570,1046,702
415,365,518,629,322,481,1131,515
433,363,491,658,322,481,1123,504
549,381,491,658,322,443,1161,504
648,381,491,658,322,443,1161,469
612,418,491,658,322,442,1120,479
612,418,491,658,322,442,1108,437
534,496,491,658,322,274,1240,338
475,555,491,658,315,281,1240,331
477,561,491,479,494,281,1234,331
574,563,491,350,623,217,1230,387
587,563,491,350,623,217,983,412
587,563,491,350,608,232,713,511
608,565,491,350,448,392,713,509
581,592,459,382,448,392,683,524
585,592,453,388,448,392,645,530
553,624,453,388,444,396,645,572
588,673,453,388,442,398,555,619
567,717,453,388,369,471,555,624
567,695,473,390,347,493,555,758
565,680,471,400,356,493,555,841
521,678,517,250,506,493,555,875
521,501,703,244,473,532,458,1048
522,492,671,285,473,506,484,1354
522,432,647,369,473,467,523,1398
522,409,640,399,473,441,549,1532
538,409,640,399,473,417,537,1532
576,409,629,410,473,322,611,1532
577,409,558,481,473,322,594,1532
660,409,403,627,482,322,570,1532
683,409,366,517,629,322,570,1532
703,409,366,517,629,322,570,1532
901,415,365,518,629,322,481,1532
1050,433,363,491,658,322,481,1527
1017,549,381,491,658,322,443,1528
985,648,381,491,658,322,443,1521
1026,612,418,491,658,322,442,1493
1079,612,418,491,658,322,442,1489
1118,534,496,491,658,322,274,1489
1127,475,555,491,658,315,281,1489
1179,477,561,491,479,494,281,1517
1086,574,563,491,350,623,217,1506
1073,587,563,491,350,623,217,1500
1073,587,563,491,350,608,232,1372
1050,608,565,491,350,448,392,1371
1072,581,592,459,382,448,392,1332
1080,585,592,453,388,448,392,1318
1102,553,624,453,388,444,396,1241
1026,588,673,453,388,442,398,1213
1016,567,717,453,388,369,471,1279
1017,567,695,473,390,347,493,1151
1017,565,680,471,400,356,493,1058
1049,521,678,517,250,506,493,1020
1091,521,501,703,244,473,532,782
1091,522,492,671,285,473,506,550
1091,522,432,647,369,473,467,564
1091,522,409,640,399,473,441,437
1075,538,409,640,399,473,417,438
1042,576,409,629,410,473,322,438
1082,577,409,558,481,473,322,443
1059,660,409,403,627,482,322,445
1036,683,409,366,517,629,322,445
1021,703,409,366,517,629,322,445
817,901,415,365,518,629,322,445
650,1050,433,363,491,658,322,445
